rank,country,user,affiliation,birth,rating,highest,match,win
15572,JP,takahiro55555,,1998,299,299,6,0
15572,BD,ashikurrahman,,1997,299,299,4,0
15572,IR,OrDuck,,,299,299,1,0
15572,BR,luciocf,Colegio Farias Brito,2003,299,299,1,0
15572,TW,Cxl111,,,299,389,5,0
15572,TG,togovididi,,,299,299,1,0
15572,JP,aka15,,1997,299,299,8,0
15572,CN,AThousandMoon,,2005,299,299,1,0
15592,JP,happiness777,hoge bar,,298,298,3,0
15592,JP,kawa,,1998,298,298,4,0
15592,CN,Tivility,,,298,298,2,0
15592,JP,pnly,,,298,298,4,0
15592,CN,debology,,,298,298,2,0
15592,JP,aewshyae,,,298,339,7,0
15592,JP,yoshikiito,,1987,298,298,3,0
15592,JP,Molina,,,298,298,9,0
15592,CN,Rorschach,,,298,298,3,0
15592,CN,nulidangxueshen,,,298,298,5,0
15592,JP,atmark7021,"National Institute of Technology, Kagoshima College",2002,298,388,16,0
15592,TW,czy_,2535663371@qq.com,2004,298,298,6,0
15592,JP,ryunocchi,だいがくせい,1999,298,328,10,0
15592,IN,jitesh,,1998,298,298,3,0
15592,IN,wingman__7,,1999,298,298,7,0
15607,IN,saurabh119,,1995,297,297,3,0
15607,JP,minami_sou,,,297,297,4,0
15607,CN,SpaceSkyNet,,1998,297,345,2,0
15607,IN,grextrex,,1992,297,375,7,0
15607,JP,shrimpName,,1999,297,297,15,0
15607,JP,hazuki00,,,297,336,5,0
15607,IN,nimishagarg_ng,IIIT Bangalore,1998,297,297,1,0
15607,JP,thawk,,1995,297,312,6,0
15607,JP,fuzio,,1993,297,297,3,0
15607,JP,amayapetako,,1996,297,297,6,0
15607,JP,ryok1107,,1995,297,327,8,0
15607,CN,yzhx,,2013,297,297,1,0
15607,CN,zhukeheng,,,297,297,1,0
15607,JP,KazSapp,,,297,297,5,0
15607,JP,saltboy,Hiroshima University,2001,297,297,9,0
15607,JP,AnnieWillEscape,,1994,297,297,8,0
15607,JP,ttr,,1996,297,297,3,0
15607,JP,da_louis,,,297,297,5,0
15625,JP,namizo0328,学生,,296,342,4,0
15625,JP,sp4847,なし,,296,372,12,0
15625,JP,maiani,,,296,296,6,0
15625,BD,bisnu_sarkar,,1998,296,296,9,0
15625,AR,carolang,UBA,1993,296,296,1,0
15625,JP,marcia1114,Tohoku University ,,296,413,10,0
15625,JP,onjtaro334,,,296,296,2,0
15625,JP,rururu,,,296,300,7,0
15625,JP,kiisyan,,2000,296,296,22,0
15625,CN,zwu_2017010555,,1999,296,296,4,0
15625,VN,haodo,,1991,296,296,4,0
15625,JP,DSCF_1224,,1994,296,296,14,0
15625,JP,citrus,,,296,296,7,0
15625,JP,decoratedknight,,1987,296,296,5,0
15625,CN,xitongsys,,,296,296,1,0
15625,JP,mkmk,,1998,296,296,11,0
15625,JP,ka_zu,,1990,296,296,15,0
15625,JP,oahnwgnt,,,296,344,5,0
15625,JP,qoo12,,,296,296,1,0
15625,CN,fuyuheng,,2007,296,296,5,0
15625,JP,sho1c7,,1993,296,296,6,0
15646,JP,kino001,-,,295,295,14,0
15646,VE,espartacus,,1966,295,358,8,0
15646,JP,Donguri,,,295,295,10,0
15646,CN,hnust__meizekun,hnust,1997,295,295,3,0
15646,CN,v_HJF,,1998,295,295,4,0
15646,JP,morishio,,1995,295,311,9,0
15646,CN,cqz15312329,,,295,295,2,0
15646,BD,Apu_Hasan,,1997,295,295,1,0
15646,JP,gypsygipsy,,,295,304,15,0
15646,JP,ryora0723,Otaru University of Commerce,,295,376,25,0
15646,JP,Rein5652,,2000,295,309,8,0
15646,JP,arlun,,2002,295,295,8,0
15646,JP,saga_kana,,,295,295,7,0
15646,JP,shigex,,,295,295,3,0
15646,RO,alin090402,,2002,295,295,1,0
15646,JP,hagisuke,,,295,301,8,0
15646,JP,KonSato,,,295,329,5,0
15646,JP,Beluuuuuuga,,1992,295,338,16,0
15646,IN,anayk,,2001,295,295,1,0
15646,JP,yancya,,1981,295,295,7,0
15646,JP,headdd,,,295,295,11,0
15646,JP,soredokojohoyo,,1989,295,365,15,0
15646,JP,unkmnm,,,295,295,5,0
15646,JP,saneka,,1997,295,295,5,0
15646,JP,kumapower,,1993,295,295,5,0
15646,IN,arch_abs,,1998,295,295,2,0
15646,CN,Amazinggg,,1999,295,295,1,0
15673,JP,andriod_kazu,Renesas,1972,294,294,5,0
15673,HK,alg0xFF,,,294,294,5,0
15673,JP,rnn_lav,unknown,,294,294,5,0
15673,JP,jubibsb,WCKPCP,2002,294,294,6,0
15673,CN,weng,,1998,294,294,4,0
15673,CN,sd234,,,294,325,5,0
15673,JP,jigsaw,,,294,294,12,0
15673,JP,ASHIJANKEN,,1995,294,294,4,0
15673,JP,nekoelf,,,294,294,2,0
15673,JP,tarotene,,1992,294,294,4,0
15673,JP,SUIMA,岩手県立大学,1998,294,294,2,0
15673,JP,wakameziro,Japan Advanced Institute of Science and Technology,1995,294,294,10,0
15673,JP,masken,Yokohama National University,1994,294,294,8,0
15673,IN,b45h,,1999,294,310,4,0
15687,JP,YKK,ちきゅう,,293,293,4,0
15687,VN,huuduy16,,2000,293,293,2,0
15687,JP,heraklos26,,,293,293,4,0
15687,JP,nmoxya,,1989,293,293,5,0
15687,CN,yumiao,,1997,293,293,1,0
15687,ID,faishol27,faustaAD,2001,293,293,3,0
15687,JP,fusen,Starlight School,1998,293,293,8,0
15687,IR,Soroush_T,Shahid Ezheie 1,2001,293,293,1,0
15687,CN,zwu_2017010530,,,293,293,4,0
15687,JP,meu,Kyoto-University,1994,293,347,10,0
15687,JP,sigma1218,,1998,293,293,11,0
15687,JP,ha11o33n,,1992,293,293,6,0
15687,TW,changhc,,,293,293,3,0
15687,JP,Teriyaki0839,,1997,293,293,12,0
15687,CN,luojz,,2000,293,293,2,0
15687,JP,stuck,,,293,293,8,0
15687,JP,Nyanpy,,1993,293,293,4,0
15704,JP,regonn,,1989,292,303,8,0
15704,JP,skyto0927,大学生,1997,292,325,5,0
15704,JP,ricald21,,1985,292,292,8,0
15704,JP,AquaMarine,NITTC procon,1999,292,292,4,0
15704,CN,df123,,,292,292,1,0
15704,JP,karayuu,某Junior High School,2001,292,336,24,0
15704,JP,khara119,,1992,292,292,8,0
15704,JP,miumiu_00,,1989,292,292,5,0
15704,JP,THERMITER,,,292,330,13,0
15704,RU,Ivan_Frost,Chelyabinsk,2003,292,292,4,0
15704,JP,papamusi,,,292,299,23,0
15704,JP,Lilyyy,,,292,482,5,0
15704,BD,pz1971,,1998,292,292,3,0
15704,JP,mayugebank,Kyoto University,1995,292,292,5,0
15704,JP,gacchigachi58,,1994,292,292,8,0
15704,JP,mushiba,,,292,292,7,0
15704,IN,roronoa25,,1999,292,292,2,0
15704,JP,marozex,,1989,292,292,8,0
15704,JP,ice112358,,1995,292,292,4,0
15704,JP,tol,,1995,292,292,5,0
15704,JP,masuken,会社員,1994,292,292,7,0
15704,CN,TTTToom,,,292,292,3,0
15704,IN,sherlockeed,,,292,292,2,0
15727,JP,Double_oxygeN,Tokyo Institute of Technology,1997,291,291,6,0
15727,JP,taku330atcoder,,,291,291,9,0
15727,JP,syobon,,2002,291,291,26,0
15727,CN,Greskye,,,291,291,5,0
15727,JP,poiuy,,1996,291,291,4,0
15727,JP,huhuhuhahahah,Kyoto,1996,291,291,5,0
15727,JP,muratak,kyutech,1995,291,291,1,0
15727,JP,sutoraiku65,,,291,318,6,0
15727,JP,full_lack0414,,,291,291,5,0
15727,JP,jyoban,東京大学物理学科,1997,291,291,6,0
15727,KI,konankun,,1996,291,291,4,0
15727,RU,kristevalex,,,291,291,1,0
15727,JP,bamotice,,1998,291,291,20,0
15727,EG,karimtera,,1996,291,291,1,0
15727,JP,tanukichi77,,,291,291,1,0
15727,JP,mekiri,,,291,291,8,0
15727,IN,hjain1157,-,1997,291,291,2,0
15727,JP,Gaatang,東京大学,1999,291,329,9,0
15727,LT,mode149256,,,291,291,1,0
15727,JP,takosdev,,,291,291,6,0
15727,CN,ZWU_2018010626,,1999,291,349,7,0
15727,JP,leta,,1992,291,291,7,0
15749,CN,abcxiu,,1997,290,290,6,0
15749,JP,MaddyThakker,,1998,290,290,4,0
15749,JP,cm11_ike,,,290,531,54,0
15749,JP,LyoCode,Student,2001,290,290,1,0
15749,CN,hnust_liurong,,,290,504,12,0
15749,CN,hyper1FU,,1999,290,290,8,0
15749,JP,shoichi,,1994,290,290,5,0
15749,CN,zwu_2017010435,,,290,520,17,0
15749,JP,katsuki53,,,290,290,6,0
15749,GE,NachoLibre,,2004,290,290,1,0
15749,RU,englishkir,,,290,290,1,0
15749,JP,Rei0000,,1999,290,290,7,0
15749,TW,Iwannapass,,,290,290,3,0
15749,JP,to1_10i,Tohoku University,1996,290,290,6,0
15749,JP,kokodama,,2003,290,388,5,0
15749,CN,BigBrox,,1997,290,290,3,0
15749,CN,ZWU_2018010616,,,290,327,7,0
15749,JP,temutemustarman,,1990,290,290,3,0
15749,JP,mano,,,290,290,3,0
15768,JP,onakin_skywalker,live,,289,289,15,0
15768,CN,firewrz,,,289,289,1,0
15768,JP,tomo_ut,,1999,289,289,4,0
15768,JP,nono82,,1995,289,289,12,0
15768,JP,kiri37623326,,,289,289,13,0
15768,JP,comalpha,,1999,289,324,15,0
15768,JP,katou_113,,1999,289,306,11,0
15768,JP,Yoika,,,289,289,7,0
15768,JP,tanuroll,,1996,289,321,8,0
15768,JP,willow122,,1999,289,289,9,0
15768,IN,iamyash,,1998,289,289,2,0
15768,JP,cd_mbc,,1996,289,289,3,0
15768,JP,ntomoya,,,289,289,4,0
15768,CN,Huang_Yuhan,,2002,289,289,2,0
15782,JP,naosuke,NTT Communications,1993,288,288,5,0
15782,IN,bitdumper,,,288,377,11,0
15782,JP,kcidb6Hq,,,288,288,8,0
15782,IN,bibhu0panigrahi,,1998,288,288,3,0
15782,EG,Hemose,German University In Cairo,1999,288,288,3,0
15782,JP,kirbyer,,1997,288,288,3,0
15782,JP,TyroL,,2001,288,315,11,0
15782,CN,lost_th,,,288,288,3,0
15782,JP,niia172,,1994,288,288,4,0
15782,JP,toshiki_tesla,,1990,288,288,7,0
15782,CN,zwu_2018010182,,,288,298,7,0
15793,JP,naba,,,287,287,9,0
15793,JP,potetitomb,,1997,287,287,8,0
15793,JP,qixiao,,,287,287,2,0
15793,JP,kuraudo1011,,1994,287,287,3,0
15793,CN,GLGJSSY_QYHFBQZ,,2002,287,287,3,0
15793,KR,eric00513,,,287,287,6,0
15793,JP,hwy2004,,,287,287,3,0
15793,JP,HyBer,,,287,287,4,0
15793,JP,m24kmc,Kyoto University,1997,287,287,3,0
15793,JP,toshikinnpo,uec,1998,287,287,9,0
15793,JP,gemmaro,,1998,287,308,9,0
15793,JP,urusu,,,287,287,8,0
15793,JP,masi083,,1999,287,287,11,0
15793,IN,King_01,"Indian Institute of Technology (B.H.U), Varanasi",2000,287,287,1,0
15793,CN,TtgiwxX,,2002,287,287,1,0
15793,JP,saito_2_6,,1999,287,287,4,0
15793,JP,laiskuus,,1995,287,287,12,0
15793,IR,TA447,,,287,287,2,0
15793,JP,Authns,Niigata University,1997,287,287,5,0
15812,JP,vsanna,人類,1990,286,286,3,0
15812,JP,wooltea,,1997,286,307,10,0
15812,JP,drissss,,1996,286,286,9,0
15812,JP,koguus,,1985,286,295,5,0
15812,ID,poetrist,,,286,286,2,0
15812,IN,puneetrai04,,1998,286,286,1,0
15812,JP,kotarot,,,286,286,5,0
15812,CN,Ice_teapoy,,,286,286,3,0
15812,JP,libapple,,1995,286,286,14,0
15812,RO,lascau,-,1998,286,286,8,0
15812,JP,Hir_Wat,,,286,286,5,0
15812,CN,heroinetty,ChengDu Neusoft University,1993,286,286,3,0
15812,JP,snowbar,meiji university,1997,286,286,9,0
15812,JP,clacking,Japan,,286,361,7,0
15812,CN,tang_pipi,,2003,286,286,2,0
15812,JP,rennkarasu,,1999,286,286,26,0
15812,DE,EpsSmallerZero,,,286,286,2,0
15812,JP,ma2Cta,,1992,286,328,7,0
15812,CN,hnust_zzz,,2001,286,286,6,0
15812,JP,tonomotohide,,,286,286,6,0
15812,JP,yokoicchi,,1995,286,286,3,0
15812,JP,munyuhuwa,,1995,286,289,9,0
15812,JP,roq,,1986,286,286,10,0
15812,VN,valueking569,,1996,286,286,6,0
15836,JP,alphalion,Tokyo University of Science,,285,285,14,0
15836,JP,taiyooooooooooo,none,1993,285,356,12,0
15836,JP,denji_mk2,,1994,285,307,12,0
15836,JP,tiace,the University of Tokyo,1996,285,285,2,0
15836,IN,knightron0,"Delhi Public School, R.K. Puram",2005,285,285,8,0
15836,CN,jianghuaiyu,,,285,285,2,0
15836,JP,you4116,,1998,285,330,4,0
15836,JP,batayan,,1995,285,285,9,0
15836,CN,Sakuya,,2002,285,285,2,0
15836,JP,javarin,,1992,285,292,11,0
15836,JP,mnmn,,1991,285,285,6,0
15836,TW,qweszxc6304,,1997,285,285,4,0
15836,JP,nissy_v2,東京大学理科一類,2000,285,285,4,0
15836,JP,ruthenium3825,,1997,285,301,6,0
15836,IR,killerfr,,2002,285,285,1,0
15836,UA,SerhiiSoboliev,Developer,1987,285,324,4,0
15836,JP,hykw1234,,1974,285,285,5,0
15836,CN,OwenCreeper,,2001,285,285,1,0
15836,IN,Chhatarpur,,,285,285,1,0
15855,JP,yomosi,private,1997,284,284,6,0
15855,JP,bluexxsun,?,,284,284,3,0
15855,JP,takepanhino,NPCA,,284,284,10,0
15855,BO,znarf,,,284,284,6,0
15855,IN,sagar_savaliya,,1998,284,284,1,0
15855,CN,HeH123,,,284,284,6,0
15855,JP,rotten_fruits,,1988,284,284,7,0
15855,JP,shipaaan,,,284,284,6,0
15855,JP,TacaicK,University of Tokyo,,284,284,1,0
15855,JP,d00,,,284,325,5,0
15855,JP,Humili,,,284,284,2,0
15855,JP,shoutm,,1984,284,338,5,0
15855,JP,yuki1985,,,284,336,9,0
15855,JP,utakata,,,284,284,8,0
15855,TW,nameresu,大学学生,1997,284,284,3,0
15855,JP,HsgW_bB,,1995,284,296,9,0
15855,CN,zwu_2018010331,,2000,284,284,7,0
15855,JP,ei1923,,,284,284,4,0
15873,CN,polaris,,,283,294,5,0
15873,XX,crucible,,,283,283,1,0
15873,JP,yoshki_dsk,群馬大学院,1994,283,283,15,0
15873,JP,ty4i,Osaka University,1996,283,283,8,0
15873,JP,Doppon,シバウラ,1997,283,332,11,0
15873,JP,ngc2623,,,283,283,2,0
15873,JP,jj5fxl_showk,The University of Tokyo,1997,283,329,6,0
15873,CN,XiaoSUN,TADYZ,2002,283,376,3,0
15873,JP,saillern,,1994,283,283,15,0
15873,IN,namanbhalla,,1998,283,283,1,0
15873,RO,PuPsIkI,-,1998,283,283,3,0
15873,AL,qhwbzu84931,,,283,283,1,0
15873,JP,mochajun,,,283,283,2,0
15873,CN,jinjiren,,1991,283,283,2,0
15873,JP,takashi_rits,立命館大学,1999,283,283,24,0
15873,RU,dmitrysluch,,,283,283,1,0
15873,JP,sns,,1996,283,283,5,0
15873,CN,yjh_2023,,2005,283,283,1,0
15873,JP,kayaryou,,2000,283,283,6,0
15873,IN,aman304gupta,,1996,283,283,4,0
15873,CN,wangjinhui,,,283,283,1,0
15873,CN,hbji,,,283,283,1,0
15873,KR,wavelet,,,283,283,1,0
15896,JP,urotanke,,,282,296,6,0
15896,JP,xxxshoichixxx,,1986,282,282,3,0
15896,JP,pynam24,,1999,282,282,13,0
15896,IN,GODzilla,,1998,282,282,1,0
15896,CN,xxt,,2001,282,282,3,0
15896,JP,amaisuna,,1998,282,282,8,0
15896,IR,erfamm,,,282,282,2,0
15896,RU,MrBoogie,,1999,282,282,1,0
15896,JP,shibasab,,1999,282,297,11,0
15896,JP,shinsaku,,,282,282,4,0
15896,JP,kuroda960923,TSS,1981,282,282,4,0
15896,TW,ppgg,,1996,282,282,3,0
15896,PH,enegorlem,,1998,282,282,4,0
15896,JP,jun_soh,横浜国立大学大学院,1996,282,282,5,0
15896,IN,fsociety,,1997,282,282,1,0
15896,CO,begg1nnerr,,2000,282,282,6,0
15896,JP,pewton,,,282,282,6,0
15896,JP,s00f94301,,,282,282,1,0
15896,JP,tmikazuki,,,282,289,6,0
15896,JP,yagi3,,1987,282,282,5,0
15896,JP,george_y,,,282,282,4,0
15917,JP,gozenjuji,,,281,281,10,0
15917,JP,neo_wata,,,281,291,10,0
15917,CN,Embermager,,,281,281,2,0
15917,JP,masumasumath,,1986,281,281,5,0
15917,JP,Snake7,,2001,281,281,5,0
15917,CN,Albert_liu,,1997,281,281,1,0
15917,JP,yamathca,電気通信大学,1997,281,281,11,0
15917,JP,pennywise,,,281,290,8,0
15917,JP,namaham,,1973,281,281,8,0
15917,JP,fujimura,,1996,281,281,4,0
15917,JP,ysokjkr,,,281,282,3,0
15917,MM,besood,,1997,281,281,8,0
15917,JP,watmeron,,1994,281,315,11,0
15917,JP,hatunina,,1991,281,281,8,0
15917,CN,caozhining,,2003,281,281,1,0
15917,CN,rabster,,1998,281,281,2,0
15917,JP,Ferho,,1995,281,281,13,0
15917,JP,NonoArk,,,281,291,11,0
15917,IN,grey_matter007,,1998,281,281,3,0
15917,JP,takukiN,,,281,281,5,0
15917,IN,muzzafer5,CBSE,1999,281,281,1,0
15938,JP,rainline,理数科,,280,320,6,0
15938,JP,oxygen0605,,1990,280,280,4,0
15938,BD,Bruteforcekid,,2000,280,280,2,0
15938,JP,currypurin,,,280,280,4,0
15938,IN,TRY_TO_BE8T_ME,,1998,280,280,6,0
15938,IT,Tpoppo,,,280,280,3,0
15938,JP,eve0,,1988,280,280,9,0
15938,JP,xlight456,,2000,280,286,3,0
15938,JP,kwsk,The University of Tokyo,1998,280,280,14,0
15938,JP,korobokkuru,,,280,280,4,0
15938,JP,shoodagiri,,1997,280,307,12,0
15938,JP,Pyons,青学経済,1996,280,280,9,0
15938,KZ,almaz,,2004,280,280,2,0
15938,BD,Inactive,,1999,280,280,6,0
15938,CN,hnust_luochaoyi,,2000,280,280,3,0
15938,JP,HSC58,,,280,280,9,0
15938,JP,uzimith,,1992,280,280,2,0
15938,JP,syo_atcoder,The University of Tokyo,1996,280,280,5,0
15938,JP,carametal,,1995,280,283,6,0
15938,JP,NireApril,,1991,280,280,7,0
15938,JP,Joo,Osaka University,1997,280,280,3,0
15938,JP,lp_peg,,1993,280,280,7,0
15960,JP,hazamarasi,どっか,,279,279,9,0
15960,IN,deepak1527,NIT jalandhar,1998,279,279,1,0
15960,IN,abhi_mandaliya,Student,1996,279,279,3,0
15960,CN,linkfqy,,,279,279,1,0
15960,KZ,IldarKA,,,279,279,2,0
15960,CN,zjc0201,,2003,279,279,1,0
15960,JP,zekkiyoumachine,,,279,309,20,0
15960,JP,Tsukiminn,,,279,279,4,0
15960,CN,Tonyy,,1999,279,279,2,0
15960,JP,shu3,,,279,279,6,0
15960,JP,turn281,,1996,279,370,4,0
15960,IN,rabbitknight,,1999,279,279,5,0
15960,CN,aouyy11,,2005,279,339,4,0
15960,JP,nakamotoyuki,岐阜高専,,279,279,4,0
15960,JP,kta0223,,2019,279,279,8,0
15960,IN,yashviradiya,,1999,279,279,2,0
15960,JP,stsh17,,1992,279,279,4,0
15960,JP,kilu23,三重大学,1996,279,279,8,0
15960,IN,doreamon,,2001,279,279,3,0
15960,JP,dauchi,,,279,279,7,0
15960,JP,cactus_athena,,1999,279,281,4,0
15960,JP,yatt,,,279,279,3,0
15982,BD,plab0n,IUBAT,1998,278,306,6,0
15982,JP,Hirake,,1978,278,339,19,0
15982,KZ,Ismail_A,Aktobe BIL,2003,278,278,4,0
15982,SY,yazanzk,,1998,278,278,1,0
15982,JP,chino0507,,1990,278,278,10,0
15982,CN,koah,,,278,278,5,0
15982,CN,jmsyzsfq,,,278,278,1,0
15982,JP,mitsuba,MGH,2001,278,278,15,0
15982,JP,miso_5_9,,2003,278,278,6,0
15982,JP,hogetaro,,1994,278,278,8,0
15982,JP,tetunoshin0322,tus,1998,278,278,5,0
15982,JP,catow,,,278,294,8,0
15982,JP,baril78,,,278,278,17,0
15982,JP,moramora,,1998,278,306,6,0
15982,JP,redvalley,,1993,278,278,4,0
15982,JP,osoroppi,,,278,278,1,0
15982,JP,k4a3m2c1,,2004,278,278,9,0
15982,AZ,IZOBRETATEL777,,,278,278,4,0
16000,JP,ayosir,,1997,277,289,7,0
16000,JP,yasutomo57jp,,1983,277,349,4,0
16000,CN,onetow,,1998,277,361,26,0
16000,BD,Safayat,,1995,277,277,1,0
16000,CN,Stevenzx,,2005,277,277,3,0
16000,CN,nimphy,,,277,277,1,0
16000,CN,MartinLele,Just Science of University,1998,277,277,2,0
16000,JP,kirikirijin,,1995,277,277,4,0
16000,JP,tmkinoue,,1990,277,277,5,0
16000,JP,Hinazuru,,,277,277,6,0
16010,JP,kkoba84,,1970,276,276,9,0
16010,JP,onextt,,1992,276,287,7,0
16010,HR,Dora123,,,276,276,8,0
16010,JP,kaoru1012,TDU,1999,276,289,28,0
16010,VN,duynm,,1999,276,276,5,0
16010,JP,harumakki,,2002,276,276,14,0
16010,IN,wellaCoder,Banaras Hindu University,1997,276,276,4,0
16010,IN,ParaSpawn,,,276,276,3,0
16010,SE,DvDeng,,2002,276,276,1,0
16010,JP,zkou,,,276,276,3,0
16010,JP,kakizaki,,1992,276,276,5,0
16010,JP,snowpond,,1998,276,276,18,0
16010,JP,NakahashiNakashi,,1982,276,293,6,0
16010,JP,ajdwee,大学,,276,276,9,0
16010,JP,taba_yu,,1991,276,280,12,0
16010,CN,Aster,Kyoto University,1998,276,276,5,0
16010,IN,pallavi123,,,276,276,2,0
16010,CN,zwu_2018010375,15856892090,2000,276,276,7,0
16010,JP,genmi___san,,1990,276,276,3,0
16029,JP,nobita0918,,2000,275,275,7,0
16029,BD,JubairAraf,,1996,275,275,1,0
16029,JP,yunao,,,275,389,6,0
16029,JP,Karahubuki,,1996,275,298,21,0
16029,JP,soyzu_,マメ科,,275,283,10,0
16029,JP,unicoonn1,YMSL .Inc,1996,275,278,20,0
16029,JP,esnsk,,,275,325,13,0
16029,JP,kngeh,,1994,275,275,2,0
16029,JP,Bobobo,,,275,275,4,0
16029,JP,fuji3,法政大学,1996,275,275,10,0
16029,JP,syun21,,1999,275,291,7,0
16029,IN,cool_deep,,1998,275,275,2,0
16029,JP,RifiEnter,,1993,275,275,4,0
16029,JP,Randmax,自営業,1968,275,275,4,0
16043,IN,newts,,,274,274,1,0
16043,JP,halll,,,274,292,11,0
16043,JP,June3141,九州大学大学院,1993,274,276,7,0
16043,JP,mkmkmkmk,,,274,274,7,0
16043,JP,a19970327,tottori,1997,274,280,10,0
16043,JP,Mk2,,1993,274,319,9,0
16043,ID,Pendekar212,,,274,274,1,0
16043,JP,rain5162,,1996,274,274,6,0
16043,JP,funa_funa_panic,,2000,274,274,1,0
16043,IN,abhishhh1,IIIT Allahabad,2000,274,274,2,0
16043,JP,kumatako,,,274,274,10,0
16043,JP,maki_glenscape,,,274,274,16,0
16043,IN,AkashGupta,,1996,274,274,4,0
16043,JP,crame2,YSFJH,2005,274,316,8,0
16043,JP,nandehu0323,University of Electro-Communications,1997,274,274,8,0
16043,JP,monda,,1993,274,274,6,0
16043,JP,manaita,Chiba University,,274,274,7,0
16043,JP,pamp,,1997,274,286,8,0
16043,IN,karam1L,IIT Kanpur,2000,274,274,2,0
16043,JP,regi,讃州中学勇者部,2000,274,274,4,0
16043,IN,jainsiddhartha,,2000,274,274,2,0
16064,JP,keitax,TUS,,273,273,3,0
16064,BD,anu1112,IU,1993,273,377,5,0
16064,CN,Eulicwood,,,273,286,7,0
16064,JP,eugen1st,,1978,273,304,7,0
16064,CN,Kvar_ispw17,SJZEZ,2001,273,273,2,0
16064,JP,lavion,,2000,273,273,10,0
16064,JP,noboru,,,273,335,36,0
16064,JP,tottokodaichans,Kansai University,1998,273,273,10,0
16064,JP,tanimu,,1997,273,273,6,0
16064,JP,tsusshii1035,,,273,299,10,0
16064,JP,miiifa,中央大学,1999,273,273,14,0
16064,JP,askt,,1994,273,273,4,0
16064,JP,hayashik,,,273,274,7,0
16064,JP,kasatate,,,273,273,3,0
16064,JP,pengincoalition,,2004,273,273,3,0
16079,IN,chari407,Andhra University,1996,272,272,3,0
16079,JP,crittoo96,,1996,272,272,7,0
16079,JP,popopo,,,272,272,4,0
16079,JP,uetchy,,,272,272,10,0
16079,JP,youin123,,1994,272,299,13,0
16079,CN,losered,,2001,272,272,1,0
16079,JP,farma_11,Nagoya Institute of Technology,,272,272,2,0
16079,CN,shifanyi,,2007,272,272,6,0
16079,TW,deltap,,1999,272,272,2,0
16079,JP,mixjuice,Univ,1998,272,272,12,0
16079,JP,gken,,1999,272,362,11,0
16079,CN,Cwen,,2002,272,272,2,0
16079,JP,kyoshi,,1998,272,328,14,0
16079,JP,lifeslash,,1993,272,272,5,0
16079,IN,msvas,IIT Roorkee,1999,272,272,3,0
16079,JP,boriderman,,1969,272,272,2,0
16079,JP,dac_,,1995,272,272,9,0
16079,JP,Ayaya,,,272,272,15,0
16079,BD,CodeDexter,Khulna University of Engineering & Technology,2001,272,272,1,0
16079,JP,vngrdrc,,1996,272,272,6,0
16079,JP,waddy,,,272,293,9,0
16079,JP,Yappii,,1995,272,272,3,0
16079,JP,toririm,某正式名称が日本一長い高校,2003,272,272,8,0
16079,CN,Lane,,1998,272,272,3,0
16079,CN,Lsh,,2003,272,272,3,0
16104,JP,DDDDDK,,,271,271,5,0
16104,JP,REDRUM,,1992,271,273,11,0
16104,JP,shachimura88,kosen,2018,271,284,18,0
16104,CN,yqaqaqy233,,,271,271,1,0
16104,CN,nai_he,Middle School Attached to Guangzhou University,2004,271,271,4,0
16104,JP,uria,,,271,271,14,0
16104,CN,oldz,,,271,271,1,0
16104,JP,takio_ut,The University of Tokyo,1997,271,271,5,0
16104,JP,zmirez,,1998,271,300,12,0
16104,JP,atokishi,,,271,271,2,0
16104,JP,stu987,,,271,271,4,0
16104,CN,cloudx,,,271,271,3,0
16104,VN,mbfibat,,2002,271,271,2,0
16104,IN,vivekiitian,,1998,271,271,1,0
16104,CN,TheOldDriver,,,271,271,3,0
16104,JP,msh,,,271,275,9,0
16104,DE,Garrus,,,271,271,2,0
16121,JP,shun1640,,,270,351,12,0
16121,JP,m4ki,,1989,270,270,6,0
16121,IN,sourabh23,,1996,270,270,3,0
16121,JP,ringomenapple,一橋大学,1998,270,352,7,0
16121,JP,sophia,Sundai preparatory school,,270,295,14,0
16121,JP,ryuasano,,,270,270,6,0
16121,JP,plato,,,270,270,4,0
16121,IN,haribhattt34,,1992,270,270,5,0
16121,JP,irohasu555,,,270,270,5,0
16121,JP,takadev,,1984,270,305,4,0
16121,BD,will_of_ken,,1998,270,270,5,0
16121,CN,w349652743,,1999,270,270,2,0
16121,JP,zyuc,,1999,270,270,5,0
16121,JP,takayasu,,,270,270,9,0
16121,JP,zer0_gmR,?,,270,270,16,0
16121,JP,enki555,,1994,270,270,6,0
16121,JP,mathaq,,,270,270,13,0
16121,JP,kokoromyuu,Waseda Univ.,2000,270,270,8,0
16121,JP,arrowGE,,1998,270,270,6,0
16121,JP,ytaka_tech,,,270,270,4,0
16121,US,JAVAuser,,,270,449,3,0
16121,CN,tantan_tann,,2005,270,270,1,0
16143,JP,rubellum,,,269,269,4,0
16143,JP,iam4570,osaka,,269,269,3,0
16143,JP,EnsekiTT,メーカー,1989,269,269,6,0
16143,IN,Balsh,Student,1996,269,269,2,0
16143,IN,kuppu,,1995,269,269,8,0
16143,JP,hirasawayui,,2001,269,269,5,0
16143,JP,yuk1h1ra,,1996,269,269,8,0
16143,JP,uchihamadara,,1998,269,269,2,0
16143,JP,kazu098,,,269,269,4,0
16143,IN,shubh0153,,1994,269,269,1,0
16143,JP,rinsuki,,,269,269,4,0
